order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
90909,940660,April Allison,219230,Shirt,Clothing,UPI,138,696.7,2024-03-04 11:00,UK,Birmingham,www.amazon.com,0f93b54e,N,Invalid CVV.
142225,720506,Thomas Lynch,46417,Football,Sports & Outdoors,InternetBanking,914,546.09,2024-02-27 03:58,USA,Chicago,www.flipkart.com,b09fca83,N,Invalid CVV.
994651,560983,Laura Strickland,297482,Mobile,Electronics,InternetBanking,641,439.54,2024-04-26 16:40,Germany,Hamburg,www.tatacliq.com,f5d452bc,Y,N/A
28159,624108,Kelly Espinoza,214425,Graphite Pencil,pencil,InternetBanking,1000,5000.0,2024-04-15 12:32,Germany,Frankfurt,www.ebay.in,237aeb6a,N,Invalid CVV.
173934,47281,John Baker,412591,Yoga Mat,Sports & Outdoors,Cards,941,473.59,2024-06-14 19:22,India,Chennai,www.flipkart.com,237fe25a,N,Invalid CVV.
55557,636132,Alexander Scott,859589,Ball Pen,pen,Cards,731,374.86,2024-03-28 21:04,India,Chennai,www.snapdeal.com,8e5a6e2d,Y,N/A
450769,968895,Allen Williams,680485,Puzzle,Toys & Games,Wallet,226,851.17,2023-11-18 14:44,India,Kolkata,www.flipkart.com,3a18b051,N,Invalid CVV.
518540,75517,Keith Robinson,402817,Mechanical Pencil,pencil,Wallet,164,909.72,2024-03-24 04:54,Germany,Munich,www.amazon.com,39cc03d5,Y,N/A
893789,455597,Dalton Jones,977090,Hardcover,Books,InternetBanking,583,38.61,2024-01-28 16:07,Germany,Hamburg,www.amazon.com,2627ad69,Y,N/A
64223,278099,Jessica Long,177903,Brake Pads,Automotive,InternetBanking,89,989.48,2024-06-25 20:43,Germany,Berlin,www.tatacliq.com,22ef6b7f,Y,N/A
586554,102995,Bryan Gomez,561872,Notebook,Office Products,Cards,101,672.13,2023-11-03 23:56,Germany,Munich,www.flipkart.com,03d1c882,Y,N/A
711051,284513,Mariah Gonzalez,925841,Vitamins,Health & Personal Care,InternetBanking,706,137.82,2024-02-22 11:12,UK,Oxford,www.tatacliq.com,c5762637,Y,N/A
527386,209419,Scott Singleton,717147,Paperback,Books,UPI,944,758.48,2024-01-24 00:24,USA,Los Angeles,www.amazon.com,a8013ac5,Y,N/A
818191,274218,Jasmine Lee,742564,Face Wash,Health & Personal Care,UPI,248,508.32,2024-06-17 09:26,Germany,Berlin,www.amazon.com,48e1db98,Y,N/A
9754,873151,Joseph Vasquez,979638,Face Wash,Health & Personal Care,UPI,609,236.79,2024-06-02 22:48,USA,Los Angeles,www.amazon.com,1c04ddaf,Y,N/A
992320,693143,Lisa James MD,353287,Ball Pen,pen,Cards,599,191.13,2024-03-16 19:34,USA,Houston,www.tatacliq.com,1ce85ac6,Y,N/A
376746,330909,Martha Davis,202343,Puzzle,Toys & Games,InternetBanking,562,928.39,2024-04-20 22:15,UK,London,www.amazon.com,43e313eb,N,Invalid CVV.
978277,446805,Mackenzie Preston,432940,Gel Pen,pen,Cards,165,704.82,2024-04-13 19:40,Germany,Munich,www.snapdeal.com,79e47e4d,N,Invalid CVV.
23730,839691,Mike Romero,151748,Printer,Office Products,Wallet,680,816.38,2023-10-25 21:16,USA,New York,www.flipkart.com,10879869,Y,N/A
381914,230313,Andrea Fuller,659744,Notebook,Office Products,UPI,226,825.77,2024-08-22 06:45,USA,Boston,www.snapdeal.com,492e1f5c,N,Invalid CVV.
25800,256965,Carol Melton,46425,Graphite Pencil,pencil,Cards,412,93.96,2023-10-24 12:56,Germany,Munich,www.snapdeal.com,5a02b70f,Y,N/A
629690,770049,Brett Cobb,60380,Dress,Clothing,UPI,1000,5000.0,2024-08-21 20:57,UK,Leeds,www.snapdeal.com,469e81ee,Y,N/A
805249,567306,Christopher Bush,319495,Tennis Racket,Sports & Outdoors,InternetBanking,465,629.59,2024-06-02 20:37,Germany,Berlin,www.ebay.in,49044420,N,Invalid CVV.
995208,135785,Stephanie Burch,857678,Vitamins,Health & Personal Care,InternetBanking,144,528.24,2024-07-16 04:13,UK,Birmingham,www.flipkart.com,3af5484e,Y,N/A
845982,579042,Mary Owens,130330,T-shirt,Clothing,Cards,179,803.03,2024-07-23 07:17,India,Kolkata,www.tatacliq.com,e270aaff,Y,N/A
205555,941240,Kathryn Dennis,501485,Hair Dryer,Beauty & Personal Care,InternetBanking,439,891.04,2024-07-14 17:25,Germany,Frankfurt,www.tatacliq.com,87d4f458,N,Invalid CVV.
716809,489977,Vincent Noble,577877,Board Game,Toys & Games,InternetBanking,175,476.79,2023-11-06 18:53,India,Chennai,www.ebay.in,7356ed4a,Y,N/A
761281,574871,Dakota Middleton,915161,Shirt,Clothing,UPI,677,801.83,2024-07-24 20:30,India,Kolkata,www.flipkart.com,e24d8b87,N,Invalid CVV.
88332,760359,John Evans,901341,Pen,Office Products,UPI,161,262.17,2024-01-23 00:51,UK,London,www.amazon.com,c5bd3846,Y,N/A
821470,83313,Cynthia Bell,849939,Shampoo,Health & Personal Care,InternetBanking,60,781.92,2023-10-15 17:36,UK,Oxford,www.snapdeal.com,91c1b896,Y,N/A
893274,884160,Victoria Lucas,780213,Printer,Office Products,UPI,263,498.34,2024-09-28 18:58,India,Chennai,www.amazon.com,aff6aae6,Y,N/A
956725,222991,Cindy Adkins,903003,Pen,Office Products,UPI,226,230.86,2023-11-27 17:38,India,Delhi,www.snapdeal.com,9ec80028,Y,N/A
460064,673637,Sharon Carpenter,77271,Foundation,Beauty & Personal Care,UPI,693,930.55,2024-08-01 15:14,UK,Oxford,www.tatacliq.com,8bb3d5fa,N,Invalid CVV.
474771,706307,Jacqueline Walsh,279013,Tablet,Electronics,Cards,411,440.25,2024-06-14 21:16,USA,Chicago,www.ebay.in,762c9fb4,Y,N/A
661583,41825,Darrell Carroll,293504,Gel Pen,pen,InternetBanking,542,698.27,2024-07-04 21:31,USA,Boston,www.snapdeal.com,792537ae,Y,N/A
123415,893607,Christopher Jackson,926256,Hair Dryer,Beauty & Personal Care,InternetBanking,579,658.05,2024-02-29 21:24,India,Chennai,www.amazon.com,4269d1d2,Y,N/A
771132,958202,Luis Jenkins,274960,Shampoo,Health & Personal Care,UPI,652,206.17,2023-11-20 14:21,USA,Chicago,www.flipkart.com,9a718b24,Y,N/A
196655,99608,Peter Osborne,300813,Headlights,Automotive,InternetBanking,532,701.09,2024-07-04 04:39,UK,Leeds,www.flipkart.com,86c94d18,N,Invalid CVV.
147525,692995,Kyle Maxwell,362487,Pen,Office Products,Wallet,263,28.86,2024-07-12 20:41,UK,London,www.amazon.com,39b55570,Y,N/A
377349,962114,Jason Rocha,110094,Yoga Mat,Sports & Outdoors,InternetBanking,54,579.53,2024-08-27 15:47,India,Bengaluru,www.flipkart.com,9fc0570e,Y,N/A
106615,245311,Maria Carey,762663,Tablet,Electronics,UPI,190,844.24,2023-10-24 13:57,Germany,Frankfurt,www.ebay.in,ae21c162,Y,N/A
940091,245703,Adam Michael,84956,Paperback,Books,Wallet,232,916.7,2024-06-21 03:23,Germany,Stuttgart,www.snapdeal.com,043a82d9,Y,N/A
673041,83051,Cathy Shannon,226143,Paperback,Books,Wallet,822,34.46,2024-08-11 15:16,USA,New York,www.ebay.in,6f26c283,N,Invalid CVV.
404854,2783,Michelle Chambers,369500,Hardcover,Books,UPI,590,331.99,2024-01-11 15:53,India,Chennai,www.flipkart.com,0687e486,Y,N/A
48459,361856,Carol Cruz,82285,Tablet,Electronics,UPI,312,165.7,2023-11-23 21:50,UK,Leeds,www.snapdeal.com,595fc1c3,Y,N/A
989006,458720,Lydia Nichols,431007,Gel Pen,pen,UPI,829,432.78,2023-10-17 13:29,Germany,Stuttgart,www.snapdeal.com,bc310565,N,Invalid CVV.
342384,380008,Micheal Ochoa,261440,Paperback,Books,InternetBanking,795,938.38,2023-11-19 11:20,Germany,Stuttgart,www.tatacliq.com,584c29da,Y,N/A
406217,236292,Danielle Anderson,112683,Hair Dryer,Beauty & Personal Care,Cards,336,839.44,2023-12-27 06:43,Germany,Stuttgart,www.flipkart.com,390dfbc2,N,Invalid CVV.
704222,555644,Jennifer Rios,3635,Lipstick,Beauty & Personal Care,Wallet,668,782.12,2023-11-20 18:33,USA,Boston,www.tatacliq.com,36cfce5f,Y,N/A
907128,886982,Carol Gregory,818954,Pen,Office Products,InternetBanking,676,845.28,2023-10-31 20:48,USA,Houston,www.tatacliq.com,3c9d8cc2,Y,N/A
905858,510612,Amber Hoffman,890116,Face Wash,Health & Personal Care,UPI,695,53.68,2024-02-24 12:25,USA,New York,www.ebay.in,babe8f44,N,Invalid CVV.
849654,995169,Jason Blankenship,429491,Pen,Office Products,UPI,122,29.09,2024-03-19 17:14,UK,London,www.amazon.com,0b89db98,Y,N/A
853637,278447,Stephen Aguirre,475583,Brake Pads,Automotive,InternetBanking,363,844.23,2024-03-06 21:03,Germany,Hamburg,www.flipkart.com,7e0fb908,N,Invalid CVV.
397712,453608,Danny Wagner,322319,Headlights,Automotive,UPI,349,787.09,2024-08-25 17:23,India,Chennai,www.tatacliq.com,8fa7f828,N,Invalid CVV.
882710,57974,Laura Matthews,288905,Shirt,Clothing,UPI,99,277.14,2024-05-17 15:56,India,Kolkata,www.amazon.com,48890971,N,Invalid CVV.
481222,567077,Rebecca Walsh,748130,Furniture,Home & Kitchen,InternetBanking,639,325.23,2024-05-30 10:46,India,Chennai,www.tatacliq.com,b2fe743f,Y,N/A
790472,472323,Christine Thompson,827656,Gel Pen,pen,Wallet,510,190.17,2023-12-06 05:28,UK,Oxford,www.snapdeal.com,035cd2ca,Y,N/A
305602,965981,Sara White,114130,Printer,Office Products,Wallet,393,588.32,2024-08-14 12:02,Germany,Berlin,www.amazon.com,138d8d4f,N,Invalid CVV.
402059,155170,Kimberly Roberts,30869,Printer,Office Products,InternetBanking,609,984.41,2024-09-03 22:28,UK,Manchester,www.tatacliq.com,211f2eb9,N,Invalid CVV.
236036,231056,John Chavez,651023,Mobile,Electronics,Cards,1000,5000.0,2023-11-07 15:29,UK,Manchester,www.tatacliq.com,b6a441e2,N,Invalid CVV.
226012,602837,Mrs. Pamela Silva,962133,Cookware,Home & Kitchen,Cards,53,710.11,2023-12-03 03:38,Germany,Munich,www.snapdeal.com,5fd94c00,Y,N/A
128415,60532,Dr. Jay Tucker,714362,Puzzle,Toys & Games,Wallet,677,441.47,2024-04-21 20:25,India,Delhi,www.tatacliq.com,cb230a88,Y,N/A
250422,52784,Justin Bennett,11246,Shirt,Clothing,InternetBanking,1000,5000.0,2024-01-01 20:49,USA,Houston,www.tatacliq.com,0594ae6d,Y,N/A
436266,260005,Dr. Lisa Rocha,318666,Yoga Mat,Sports & Outdoors,UPI,147,580.42,2024-02-25 12:36,Germany,Stuttgart,www.flipkart.com,c73702c9,N,Invalid CVV.
767853,529665,Phillip Holden,870581,Lipstick,Beauty & Personal Care,Cards,606,313.63,2024-05-23 14:56,India,Mumbai,www.amazon.com,abe48bfb,N,Invalid CVV.
123678,269101,Christopher Jordan,181342,Furniture,Home & Kitchen,Cards,24,800.23,2024-05-09 16:57,India,Bengaluru,www.amazon.com,12e4a876,N,Invalid CVV.
192635,573583,Jason Christensen,480077,Notebook,Office Products,UPI,722,676.93,2024-01-31 15:05,UK,Oxford,www.flipkart.com,68281aa4,Y,N/A
142815,902705,Misty Jenkins,318104,Mechanical Pencil,pencil,UPI,823,27.5,2024-02-25 23:03,Germany,Berlin,www.snapdeal.com,7fbf54f7,Y,N/A
460990,560737,Jonathan Allison,323398,Lipstick,Beauty & Personal Care,Cards,371,702.9,2024-02-19 21:59,Germany,Hamburg,www.ebay.in,f16ec0fb,Y,N/A
965451,476074,Melissa King,54411,Paperback,Books,UPI,310,263.39,2024-08-13 07:23,UK,Oxford,www.snapdeal.com,da9798ad,N,Invalid CVV.
786781,667342,Richard Roberts,828935,Hair Dryer,Beauty & Personal Care,Wallet,773,877.16,2024-04-02 01:18,India,Chennai,www.ebay.in,7f9747c9,N,Invalid CVV.
160067,228232,Elizabeth Golden,593446,Laptop,Electronics,Wallet,612,898.82,2024-05-08 15:50,Germany,Hamburg,www.amazon.com,91cf9aa2,Y,N/A
541788,236422,Brandon Weiss,78889,Paperback,Books,Wallet,920,520.96,2024-09-25 04:02,USA,Chicago,www.snapdeal.com,55712bd8,N,Invalid CVV.
797005,284152,Victoria Austin,485904,Dress,Clothing,Wallet,385,936.05,2024-09-20 07:10,USA,New York,www.snapdeal.com,c237392b,N,Invalid CVV.
207139,172506,April King,242113,Notebook,Office Products,InternetBanking,1000,5000.0,2024-09-12 21:17,USA,New York,www.ebay.in,096468ef,N,Invalid CVV.
135733,660848,Tara Martin,709342,Board Game,Toys & Games,Cards,978,346.62,2023-12-31 08:34,India,Mumbai,www.snapdeal.com,751452f7,N,Invalid CVV.
548600,452059,Barry Morales,146072,Graphite Pencil,pencil,UPI,661,575.46,2023-12-06 09:02,UK,Manchester,www.ebay.in,df45b929,N,Invalid CVV.
103704,179181,Rodney Boyd,741770,Face Wash,Health & Personal Care,UPI,188,747.75,2023-10-21 12:43,India,Mumbai,www.tatacliq.com,194bb08a,Y,N/A
62282,336059,Stephanie Knight,596779,Foundation,Beauty & Personal Care,InternetBanking,77,133.54,2023-12-12 18:38,UK,Oxford,www.flipkart.com,6ba87f1a,Y,N/A
277880,690933,Juan Perkins,707652,Gel Pen,pen,InternetBanking,363,863.92,2024-07-30 01:19,Germany,Munich,www.snapdeal.com,86116969,Y,N/A
619151,41064,William Martin,138123,Football,Sports & Outdoors,InternetBanking,819,753.81,2023-12-07 15:52,Germany,Berlin,www.snapdeal.com,010c2cf5,N,Invalid CVV.
611858,879475,Angela Edwards,614895,T-shirt,Clothing,Wallet,361,67.72,2024-07-20 17:17,USA,Chicago,www.amazon.com,4e60bdc5,Y,N/A
672267,93876,Angela Reeves DDS,389261,Mechanical Pencil,pencil,InternetBanking,978,957.38,2024-08-03 12:45,Germany,Munich,www.ebay.in,060a9c40,N,Invalid CVV.
345272,403589,Marcus Castro,191963,Laptop,Electronics,Wallet,922,425.7,2024-05-05 18:45,UK,Leeds,www.flipkart.com,80ae4dd6,N,Invalid CVV.
571376,22343,Deborah Brown,521922,Face Wash,Health & Personal Care,UPI,485,340.43,2024-02-16 14:08,Germany,Hamburg,www.snapdeal.com,c49e9504,Y,N/A
670636,143394,Melissa Fisher,657925,Yoga Mat,Sports & Outdoors,Wallet,128,567.97,2023-12-13 07:38,USA,New York,www.tatacliq.com,deb111b2,Y,N/A
661276,831158,Tyler Charles,965201,Yoga Mat,Sports & Outdoors,UPI,818,788.96,2024-05-12 17:29,Germany,Hamburg,www.flipkart.com,b80ee762,N,Invalid CVV.
59981,361708,Jason Castillo,981557,Tennis Racket,Sports & Outdoors,InternetBanking,173,94.52,2024-08-15 02:39,Germany,Frankfurt,www.flipkart.com,e802a87f,N,Invalid CVV.
348826,57139,George Taylor,101903,Mechanical Pencil,pencil,InternetBanking,826,209.77,2024-02-04 00:39,UK,Oxford,www.tatacliq.com,290e2652,N,Invalid CVV.
710924,804397,Deanna Williams,256095,Car Tire,Automotive,UPI,14,181.8,2024-01-12 00:06,UK,Manchester,www.snapdeal.com,3e6e956d,N,Invalid CVV.
405179,118791,Jeffery Warner,259012,Decor,Home & Kitchen,Wallet,829,82.25,2024-05-25 16:54,Germany,Munich,www.snapdeal.com,10d75304,Y,N/A
200034,379614,Mary Powers,360369,Printer,Office Products,UPI,213,295.43,2024-07-08 13:05,Germany,Frankfurt,www.snapdeal.com,b59bf6bc,Y,N/A
704595,973176,Maria Webb,505023,Decor,Home & Kitchen,InternetBanking,790,714.93,2023-12-31 16:12,India,Delhi,www.amazon.com,f36aa204,Y,N/A
115542,980552,James Campbell,697578,Ball Pen,pen,Cards,11,287.76,2024-04-21 16:40,USA,Chicago,www.snapdeal.com,e0db8b56,Y,N/A
597110,533001,Melinda Romero,983080,Action Figure,Toys & Games,Cards,291,861.97,2023-11-17 17:40,Germany,Stuttgart,www.amazon.com,e4ea2765,Y,N/A
745889,838629,Carol Stewart,468278,Hair Dryer,Beauty & Personal Care,Cards,511,266.35,2024-03-07 00:05,USA,New York,www.flipkart.com,aef2faaf,Y,N/A
991461,276335,Nicholas Bruce,66207,Ball Pen,pen,UPI,5,911.85,2023-12-29 12:02,USA,Boston,www.flipkart.com,f762a29d,N,Invalid CVV.
643955,810582,Denise Mejia,178658,Shampoo,Health & Personal Care,Wallet,1000,5000.0,2023-12-19 06:49,USA,New York,www.snapdeal.com,ba02e64d,N,Invalid CVV.
4379,318901,Peter Gross,415883,Cookware,Home & Kitchen,InternetBanking,872,175.44,2024-05-08 06:07,Germany,Munich,www.flipkart.com,51c7503d,N,Invalid CVV.
555869,381695,Elizabeth Ortiz,857997,Tennis Racket,Sports & Outdoors,InternetBanking,315,166.56,2023-12-24 17:22,USA,Houston,www.snapdeal.com,8d17b316,Y,N/A
210930,120604,Mark Ramirez,63553,E-book,Books,Wallet,104,865.94,2023-10-07 05:37,India,Chennai,www.flipkart.com,5fe2e1c3,Y,N/A
745202,583706,Mary Brown,197295,Laptop,Electronics,UPI,115,719.24,2024-06-02 04:57,Germany,Munich,www.tatacliq.com,2ca19972,N,Invalid CVV.
515752,720035,Jessica Ashley,485172,Printer,Office Products,Cards,654,89.06,2023-11-01 19:16,India,Kolkata,www.flipkart.com,52a8ce7c,Y,N/A
396641,497092,David Vaughn,247137,E-book,Books,Cards,847,908.99,2024-02-13 09:27,India,Kolkata,www.flipkart.com,4b1f4bcf,Y,N/A
590728,896730,David Cole,807993,Brake Pads,Automotive,Cards,341,545.49,2023-12-05 07:10,UK,Manchester,www.snapdeal.com,e4edef56,Y,N/A
62042,35083,Nicole Mcdonald,149708,Board Game,Toys & Games,Wallet,206,306.85,2024-01-03 00:56,Germany,Berlin,www.tatacliq.com,1cdb266a,N,Invalid CVV.
136131,698634,Kenneth Burton,648028,Dress,Clothing,InternetBanking,253,744.21,2023-12-20 15:49,Germany,Hamburg,www.flipkart.com,fe005f17,Y,N/A
451216,447611,Amanda Williams,130594,Car Tire,Automotive,InternetBanking,686,292.27,2024-06-05 16:04,USA,Boston,www.snapdeal.com,751c7b5a,Y,N/A
193281,705883,Shannon Jones,265340,Graphite Pencil,pencil,UPI,64,923.37,2023-10-19 12:26,India,Bengaluru,www.snapdeal.com,97be8b82,N,Invalid CVV.
766458,479756,Jasmine Cohen,200501,Hair Dryer,Beauty & Personal Care,UPI,804,888.36,2024-05-02 11:24,India,Delhi,www.ebay.in,727928a8,Y,N/A
563343,622342,Nathan Elliott,474644,Gel Pen,pen,UPI,709,114.17,2023-12-10 21:40,Germany,Berlin,www.amazon.com,afc00a52,Y,N/A
556391,79732,Wesley Williams,695195,Yoga Mat,Sports & Outdoors,Cards,670,745.57,2024-02-25 10:29,USA,Los Angeles,www.amazon.com,87f6653b,N,Invalid CVV.
33517,914318,Kristin Mejia,370063,Face Wash,Health & Personal Care,Wallet,304,40.43,2024-01-08 09:56,USA,Boston,www.tatacliq.com,6e84c521,N,Invalid CVV.
789344,532950,Richard Garcia,213462,Hair Dryer,Beauty & Personal Care,Cards,667,790.15,2024-04-19 23:20,Germany,Berlin,www.tatacliq.com,8743cdaa,N,Invalid CVV.
942714,399162,Susan Carlson,403193,Graphite Pencil,pencil,UPI,805,101.39,2024-07-27 01:47,Germany,Munich,www.amazon.com,327e7df0,N,Invalid CVV.
43469,303324,John Ramos,867510,Ball Pen,pen,InternetBanking,237,656.36,2023-11-08 15:59,Germany,Frankfurt,www.ebay.in,26d5338e,N,Invalid CVV.
922002,197946,Roy Murillo,778819,T-shirt,Clothing,InternetBanking,282,394.39,2024-02-19 11:45,USA,Chicago,www.ebay.in,54451fee,Y,N/A
320505,976070,Erika Carpenter,230067,Printer,Office Products,Cards,240,545.74,2024-09-26 14:00,USA,Houston,www.flipkart.com,8c3e249e,Y,N/A
986023,340057,Melissa Hickman,261105,Mechanical Pencil,pencil,Wallet,241,375.41,2024-03-02 11:25,India,Mumbai,www.flipkart.com,7c0544a1,Y,N/A
82956,157572,Jeremy Morris Jr.,826743,Brake Pads,Automotive,UPI,450,547.44,2024-08-14 08:58,India,Bengaluru,www.snapdeal.com,d6ed20e3,Y,N/A
45724,871102,Matthew Dillon,932502,E-book,Books,Cards,288,449.04,2024-07-14 23:59,India,Bengaluru,www.ebay.in,98d4bc56,N,Invalid CVV.
131475,976192,Brittney Cross,790500,Action Figure,Toys & Games,Cards,140,226.05,2024-09-22 01:04,USA,Boston,www.flipkart.com,776ca262,Y,N/A
510586,930863,Raymond Jones,845940,T-shirt,Clothing,UPI,56,428.69,2024-03-03 01:51,India,Chennai,www.flipkart.com,7139646a,Y,N/A
567673,974133,Barbara Norton,649473,Mechanical Pencil,pencil,Wallet,468,284.05,2024-06-07 07:08,India,Mumbai,www.tatacliq.com,5273f452,N,Invalid CVV.
4164,695501,Scott Shaw,515844,Brake Pads,Automotive,Cards,950,767.79,2023-10-29 21:16,Germany,Frankfurt,www.ebay.in,b37423fe,Y,N/A
465382,214902,James Morris,926140,Gel Pen,pen,Wallet,324,94.47,2023-12-04 07:52,Germany,Frankfurt,www.ebay.in,1f474ef0,Y,N/A
97179,646472,Nicole Mayer,998597,Tennis Racket,Sports & Outdoors,UPI,995,970.64,2024-06-20 07:37,India,Bengaluru,www.flipkart.com,90557c95,Y,N/A
149890,626941,Laurie Moody,694774,Hardcover,Books,Wallet,793,371.83,2024-05-10 23:23,Germany,Munich,www.ebay.in,3c910993,N,Invalid CVV.
2577,484229,Brian May,320101,Hardcover,Books,Wallet,153,572.73,2024-08-28 12:26,UK,Oxford,www.snapdeal.com,4c2a65c9,N,Invalid CVV.
737857,515726,Walter Guzman,756364,Mechanical Pencil,pencil,UPI,594,939.45,2023-12-07 21:40,USA,Houston,www.tatacliq.com,a91d7ce5,Y,N/A
63249,692862,Erika Murray,826252,Shampoo,Health & Personal Care,Cards,752,526.97,2023-12-28 18:35,UK,London,www.ebay.in,d75aa2ee,Y,N/A
824790,840651,Stephanie Garrett,156802,E-book,Books,UPI,501,371.73,2023-11-21 05:23,India,Bengaluru,www.amazon.com,71892af4,N,Invalid CVV.
842554,331076,Heather Miller,641925,Furniture,Home & Kitchen,Wallet,825,871.57,2023-12-09 08:24,India,Delhi,www.flipkart.com,82de42e2,Y,N/A
350364,821114,Ricky Patel,220726,Lipstick,Beauty & Personal Care,UPI,997,379.33,2024-05-12 03:20,USA,Los Angeles,www.snapdeal.com,e19d3e99,Y,N/A
116438,842019,Benjamin Newman,864907,Yoga Mat,Sports & Outdoors,Cards,917,454.91,2024-03-16 10:57,Germany,Stuttgart,www.tatacliq.com,c551a7fd,N,Invalid CVV.
26311,377426,Sergio Wagner,797011,E-book,Books,UPI,795,707.73,2024-06-19 05:24,India,Delhi,www.tatacliq.com,fda79944,N,Invalid CVV.
545529,280709,Matthew Nelson,826842,E-book,Books,Wallet,78,74.38,2023-11-24 12:13,UK,London,www.snapdeal.com,ff77ad7c,Y,N/A
802577,381012,Rachel Hunt,662685,Gel Pen,pen,Wallet,848,232.35,2024-09-23 02:40,USA,Houston,www.tatacliq.com,35669bfa,Y,N/A
943434,884286,Jesse Bush,910208,Ball Pen,pen,InternetBanking,68,216.33,2024-02-17 20:03,UK,Birmingham,www.ebay.in,9ec1b96b,N,Invalid CVV.
177112,327719,Peter Mills,198958,Tennis Racket,Sports & Outdoors,Cards,467,367.33,2023-10-16 15:57,India,Mumbai,www.ebay.in,11a8fe18,Y,N/A
580028,497088,Julie Vazquez,637322,Notebook,Office Products,InternetBanking,15,284.75,2024-06-19 22:50,India,Bengaluru,www.amazon.com,4f46e7d8,Y,N/A
388117,227548,Crystal Diaz,730164,Graphite Pencil,pencil,InternetBanking,315,998.01,2024-05-27 11:22,India,Bengaluru,www.snapdeal.com,863ca99d,N,Invalid CVV.
639135,115639,Timothy Fisher,561957,Laptop,Electronics,UPI,606,265.88,2024-06-15 23:52,UK,Oxford,www.snapdeal.com,6a4e7f98,Y,N/A
556142,43986,Angel Davis,4543,Cookware,Home & Kitchen,UPI,715,47.48,2024-07-14 04:07,USA,Los Angeles,www.snapdeal.com,f4ccdf97,N,Invalid CVV.
247389,21039,Shelby Snow,912365,Football,Sports & Outdoors,Wallet,542,60.78,2023-11-21 13:32,USA,Chicago,www.amazon.com,3f8044c1,Y,N/A
567299,704199,Alison Stewart,525949,Shirt,Clothing,UPI,139,365.67,2024-09-03 12:27,USA,New York,www.flipkart.com,7be756f4,N,Invalid CVV.
673143,12543,Jessica Huynh,317868,Paperback,Books,Wallet,848,699.28,2023-12-03 21:20,India,Bengaluru,www.snapdeal.com,0eb517a6,Y,N/A
858855,786674,Jennifer Hall,748070,Yoga Mat,Sports & Outdoors,Cards,176,872.72,2024-07-16 23:56,USA,Chicago,www.tatacliq.com,1a36f8e0,N,Invalid CVV.
630363,68606,Trevor Moore,115686,Lipstick,Beauty & Personal Care,UPI,895,617.89,2024-02-26 00:04,India,Chennai,www.amazon.com,14b2e258,N,Invalid CVV.
362104,902982,Heather Patel,866353,Vitamins,Health & Personal Care,InternetBanking,654,900.25,2023-11-30 06:15,Germany,Hamburg,www.flipkart.com,b0ec3eeb,N,Invalid CVV.
95830,396098,Diane Shaw,311391,Brake Pads,Automotive,Wallet,976,293.59,2024-07-25 13:17,Germany,Berlin,www.snapdeal.com,a284a564,N,Invalid CVV.
725518,696732,Robert Welch,94840,Paperback,Books,UPI,904,431.42,2024-07-12 08:04,UK,Manchester,www.flipkart.com,b707ae4a,N,Invalid CVV.
985845,533556,Edward Hughes,951563,Shampoo,Health & Personal Care,UPI,777,335.78,2024-08-13 22:58,USA,New York,www.flipkart.com,c1410a00,N,Invalid CVV.
530493,854527,Derek Flores,416968,Furniture,Home & Kitchen,UPI,816,197.81,2023-10-17 01:42,India,Delhi,www.tatacliq.com,3cb4dbfa,N,Invalid CVV.
730894,138698,Billy Henderson,301202,Foundation,Beauty & Personal Care,InternetBanking,316,750.22,2024-05-02 18:31,UK,London,www.amazon.com,c75be399,Y,N/A
391276,442590,Logan Henderson,973614,Hardcover,Books,UPI,329,24.71,2024-07-07 05:59,UK,Manchester,www.tatacliq.com,c49220e7,N,Invalid CVV.
791265,547769,Laura Bailey,906390,Mechanical Pencil,pencil,Wallet,931,162.75,2024-06-15 00:40,India,Mumbai,www.ebay.in,459bc429,Y,N/A
761506,335073,Seth Lane,638371,Printer,Office Products,InternetBanking,171,644.47,2024-03-15 09:05,Germany,Berlin,www.ebay.in,538bebd7,Y,N/A
317681,117765,Tina Day,131494,Gel Pen,pen,Wallet,516,849.4,2023-11-08 00:37,USA,Boston,www.flipkart.com,1b22534b,N,Invalid CVV.
629666,977383,James Rogers,395702,Ball Pen,pen,UPI,360,129.14,2023-10-24 05:27,UK,Leeds,www.flipkart.com,343b81ae,N,Invalid CVV.
812325,460857,Kristi Perkins,296160,Hardcover,Books,Wallet,78,273.33,2024-02-12 17:38,Germany,Stuttgart,www.ebay.in,73204c26,N,Invalid CVV.
111436,896828,Amy Peterson,900065,Mechanical Pencil,pencil,InternetBanking,272,112.3,2024-04-24 05:59,USA,Los Angeles,www.ebay.in,1c437bff,N,Invalid CVV.
311130,266012,Kyle Spencer,448884,Printer,Office Products,InternetBanking,143,518.66,2023-11-13 23:27,UK,Manchester,www.flipkart.com,86a1c9b7,N,Invalid CVV.
25640,462668,Taylor Alexander,400741,Face Wash,Health & Personal Care,Wallet,450,184.56,2024-08-20 12:46,USA,Chicago,www.amazon.com,7d484282,N,Invalid CVV.
796537,696211,Marcia Schaefer,866210,Shampoo,Health & Personal Care,InternetBanking,833,363.56,2023-12-29 20:01,USA,Los Angeles,www.tatacliq.com,b26f508e,N,Invalid CVV.
